# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
5,9,31,36,20,10.000000,-1,0
3,9,31,36,20,10.000000,-1,0
1,9,31,36,20,10.000000,-1,0
7,9,31,36,20,5.000000,-1,0
3,11,31,36,20,6.000000,-1,0
7,11,31,36,20,6.000000,-1,0
3,11,31,36,20,6.000000,-1,0
0,11,31,36,20,6.000000,-1,0
4,11,31,36,20,6.000000,-1,0
0,11,31,36,20,6.000000,-1,0
4,11,31,36,20,5.000000,-1,0
4,14,31,36,20,9.000000,-1,0
0,14,31,36,20,9.000000,-1,0
4,14,31,36,20,7.000000,-1,0
1,14,31,36,20,9.000000,-1,0
5,14,31,36,20,9.000000,-1,0
1,14,31,36,20,9.000000,-1,0
0,14,31,36,20,9.000000,-1,0
5,14,31,36,20,5.000000,-1,0
5,29,31,36,20,8.000000,-1,0
4,29,31,36,20,2.000000,-1,0
2,29,31,36,20,8.000000,-1,0
1,29,31,36,20,8.000000,-1,0
7,29,31,36,20,10.000000,-1,0
6,29,31,36,20,8.000000,-1,0
7,29,31,36,20,7.000000,-1,0
1,29,31,36,20,2.000000,-1,0
1,29,31,36,20,2.000000,-1,0
5,29,31,36,20,2.000000,-1,0
1,17,36,31,21,11.000000,-1,3
5,17,36,31,21,11.000000,-1,3
1,17,36,31,21,8.000000,-1,3
6,17,36,31,21,11.000000,-1,3
2,17,36,31,21,11.000000,-1,3
6,17,36,31,21,8.000000,-1,3
3,17,36,31,21,11.000000,-1,3
7,17,36,31,21,11.000000,-1,3
1,18,36,31,21,2.000000,-1,3
5,18,36,31,21,10.000000,-1,3
2,18,36,31,21,7.000000,-1,3
6,18,36,31,21,2.000000,-1,3
2,18,36,31,21,3.000000,-1,3
7,18,36,31,21,7.000000,-1,3
3,18,36,31,21,10.000000,-1,3
7,18,36,31,21,3.000000,-1,3
4,18,36,31,21,2.000000,-1,3
4,7,31,39,22,2.000000,-1,2
2,7,31,39,22,2.000000,-1,2
0,7,31,39,22,2.000000,-1,2
6,7,31,39,22,2.000000,-1,2
5,7,31,39,22,1.000000,-1,2
1,2,39,31,23,6.000000,-1,3
5,2,39,31,23,6.000000,-1,3
1,2,39,31,23,6.000000,-1,3
5,2,39,31,23,6.000000,-1,3
1,2,39,31,23,6.000000,-1,3
5,2,39,31,23,6.000000,-1,3
2,2,39,31,23,5.000000,-1,3
1,3,39,31,23,8.000000,-1,3
7,3,39,31,23,8.000000,-1,3
5,3,39,31,23,8.000000,-1,3
3,3,39,31,23,8.000000,-1,3
1,3,39,31,23,8.000000,-1,3
0,3,39,31,23,8.000000,-1,3
6,3,39,31,23,8.000000,-1,3
4,3,39,31,23,2.000000,-1,3
2,11,39,31,23,6.000000,-1,3
6,11,39,31,23,6.000000,-1,3
2,11,39,31,23,6.000000,-1,3
7,11,39,31,23,6.000000,-1,3
3,11,39,31,23,6.000000,-1,3
7,11,39,31,23,6.000000,-1,3
3,11,39,31,23,5.000000,-1,3
2,25,39,31,23,1.000000,-1,3
0,25,39,31,23,8.000000,-1,3
6,25,39,31,23,8.000000,-1,3
4,25,39,31,23,8.000000,-1,3
3,25,39,31,23,7.000000,-1,3
4,25,39,31,23,8.000000,-1,3
4,25,39,31,23,2.000000,-1,3
6,25,39,31,23,4.000000,-1,3
7,25,39,31,23,6.000000,-1,3
0,25,39,31,23,6.000000,-1,3
5,26,39,31,23,2.000000,-1,3
5,26,39,31,23,2.000000,-1,3
7,26,39,31,23,2.000000,-1,3
7,26,39,31,23,2.000000,-1,3
7,26,39,31,23,1.000000,-1,3
2,27,39,31,23,11.000000,-1,3
6,27,39,31,23,9.000000,-1,3
2,27,39,31,23,7.000000,-1,3
7,27,39,31,23,5.000000,-1,3
3,27,39,31,23,9.000000,-1,3
0,27,39,31,23,11.000000,-1,3
4,27,39,31,23,11.000000,-1,3
0,27,39,31,23,3.000000,-1,3
4,27,39,31,23,3.000000,-1,3
5,27,39,31,23,6.000000,-1,3
1,1,38,34,31,6.000000,-1,5
7,1,38,34,31,6.000000,-1,5
5,1,38,34,31,6.000000,-1,5
3,1,38,34,31,6.000000,-1,5
2,1,38,34,31,6.000000,-1,5
0,1,38,34,31,6.000000,-1,5
6,1,38,34,31,5.000000,-1,5
1,15,38,34,31,7.000000,-1,5
7,15,38,34,31,7.000000,-1,5
5,15,38,34,31,7.000000,-1,5
3,15,38,34,31,7.000000,-1,5
2,15,38,34,31,7.000000,-1,5
0,15,38,34,31,7.000000,-1,5
6,15,38,34,31,8.000000,-1,5
4,15,38,34,31,2.000000,-1,5
2,22,36,34,33,7.000000,-1,5
0,22,36,34,33,8.000000,-1,5
7,22,36,34,33,7.000000,-1,5
5,22,36,34,33,7.000000,-1,5
3,22,36,34,33,5.000000,-1,5
4,22,36,34,33,8.000000,-1,5
4,22,36,34,33,8.000000,-1,5
4,22,36,34,33,2.000000,-1,5
0,22,36,34,33,6.000000,-1,5
1,23,36,34,33,8.000000,-1,5
7,23,36,34,33,9.000000,-1,5
5,23,36,34,33,9.000000,-1,5
3,23,36,34,33,9.000000,-1,5
2,23,36,34,33,10.000000,-1,5
0,23,36,34,33,10.000000,-1,5
6,23,36,34,33,10.000000,-1,5
4,23,36,34,33,7.000000,-1,5
2,24,36,34,33,8.000000,-1,5
0,24,36,34,33,1.000000,-1,5
7,24,36,34,33,8.000000,-1,5
5,24,36,34,33,8.000000,-1,5
3,24,36,34,33,8.000000,-1,5
5,24,36,34,33,1.000000,-1,5
6,24,36,34,33,9.000000,-1,5
6,24,36,34,33,1.000000,-1,5
1,24,36,34,33,6.000000,-1,5
2,12,39,34,35,8.000000,-1,5
0,12,39,34,35,8.000000,-1,5
6,12,39,34,35,8.000000,-1,5
4,12,39,34,35,8.000000,-1,5
2,12,39,34,35,8.000000,-1,5
3,12,39,34,35,8.000000,-1,5
4,12,39,34,35,6.000000,-1,5
