# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
2,24,5,0,45,5.000000,-1,0
4,24,5,0,45,5.000000,-1,0
6,24,5,0,45,5.000000,-1,0
0,24,5,0,45,3.000000,-1,0
3,24,5,0,45,5.000000,-1,0
5,24,5,0,45,5.000000,-1,0
0,6,11,10,46,8.000000,-1,3
2,6,11,10,46,8.000000,-1,3
4,6,11,10,46,8.000000,-1,3
6,6,11,10,46,8.000000,-1,3
1,6,11,10,46,8.000000,-1,3
3,6,11,10,46,8.000000,-1,3
5,6,11,10,46,8.000000,-1,3
7,6,11,10,46,2.000000,-1,3
1,23,10,11,47,5.000000,-1,5
5,23,10,11,47,5.000000,-1,5
1,23,10,11,47,5.000000,-1,5
5,23,10,11,47,5.000000,-1,5
2,23,10,11,47,5.000000,-1,5
7,23,10,11,47,5.000000,-1,5
3,23,10,11,47,5.000000,-1,5
7,23,10,11,47,2.000000,-1,5
0,3,7,14,48,4.000000,-1,3
2,3,7,14,48,4.000000,-1,3
4,3,7,14,48,4.000000,-1,3
6,3,7,14,48,4.000000,-1,3
0,3,7,14,48,4.000000,-1,3
2,3,7,14,48,4.000000,-1,3
4,3,7,14,48,4.000000,-1,3
6,3,7,14,48,1.000000,-1,3
0,12,7,14,48,4.000000,-1,3
1,12,7,14,48,4.000000,-1,3
2,12,7,14,48,4.000000,-1,3
3,12,7,14,48,4.000000,-1,3
4,12,7,14,48,4.000000,-1,3
5,12,7,14,48,4.000000,-1,3
6,12,7,14,48,4.000000,-1,3
7,12,7,14,48,1.000000,-1,3
3,23,7,14,48,5.000000,-1,3
7,23,7,14,48,5.000000,-1,3
3,23,7,14,48,3.000000,-1,3
7,23,7,14,48,5.000000,-1,3
5,23,7,14,48,5.000000,-1,3
1,23,7,14,48,5.000000,-1,3
5,23,7,14,48,3.000000,-1,3
1,23,7,14,48,2.000000,-1,3
0,7,14,7,49,1.000000,-1,0
1,7,14,7,49,1.000000,-1,0
2,7,14,7,49,1.000000,-1,0
3,7,14,7,49,1.000000,-1,0
4,7,14,7,49,1.000000,-1,0
0,20,14,7,49,3.000000,-1,0
2,20,14,7,49,3.000000,-1,0
4,20,14,7,49,3.000000,-1,0
6,20,14,7,49,3.000000,-1,0
0,20,14,7,49,3.000000,-1,0
2,20,14,7,49,3.000000,-1,0
4,20,14,7,49,3.000000,-1,0
1,28,14,7,49,6.000000,-1,0
6,28,14,7,49,6.000000,-1,0
3,28,14,7,49,6.000000,-1,0
0,28,14,7,49,2.000000,-1,0
5,28,14,7,49,6.000000,-1,0
2,28,14,7,49,2.000000,-1,0
7,28,14,7,49,5.000000,-1,0
0,18,3,7,50,6.000000,-1,0
4,18,3,7,50,6.000000,-1,0
0,18,3,7,50,5.000000,-1,0
4,18,3,7,50,5.000000,-1,0
1,18,3,7,50,6.000000,-1,0
5,18,3,7,50,6.000000,-1,0
1,18,3,7,50,5.000000,-1,0
5,18,3,7,50,2.000000,-1,0
0,22,3,10,52,8.000000,-1,2
3,22,3,10,52,8.000000,-1,2
6,22,3,10,52,8.000000,-1,2
1,22,3,10,52,8.000000,-1,2
4,22,3,10,52,8.000000,-1,2
7,22,3,10,52,8.000000,-1,2
2,22,3,10,52,8.000000,-1,2
5,22,3,10,52,2.000000,-1,2
1,0,10,3,53,10.000000,-1,1
3,0,10,3,53,10.000000,-1,1
5,0,10,3,53,10.000000,-1,1
7,0,10,3,53,10.000000,-1,1
1,0,10,3,53,10.000000,-1,1
3,0,10,3,53,10.000000,-1,1
5,0,10,3,53,10.000000,-1,1
7,0,10,3,53,4.000000,-1,1
1,11,10,3,53,4.000000,-1,1
3,11,10,3,53,4.000000,-1,1
5,11,10,3,53,4.000000,-1,1
7,11,10,3,53,6.000000,-1,1
2,11,10,3,53,6.000000,-1,1
4,11,10,3,53,6.000000,-1,1
6,11,10,3,53,5.000000,-1,1
0,29,10,3,53,10.000000,-1,1
2,29,10,3,53,10.000000,-1,1
4,29,10,3,53,10.000000,-1,1
6,29,10,3,53,10.000000,-1,1
7,29,10,3,53,4.000000,-1,1
0,29,10,3,53,10.000000,-1,1
2,29,10,3,53,8.000000,-1,1
4,29,10,3,53,8.000000,-1,1
6,29,10,3,53,4.000000,-1,1
2,15,0,15,54,4.000000,-1,4
5,15,0,15,54,4.000000,-1,4
0,15,0,15,54,4.000000,-1,4
3,15,0,15,54,4.000000,-1,4
6,15,0,15,54,4.000000,-1,4
1,15,0,15,54,4.000000,-1,4
4,15,0,15,54,4.000000,-1,4
7,15,0,15,54,1.000000,-1,4
1,24,0,15,54,4.000000,-1,4
3,24,0,15,54,4.000000,-1,4
5,24,0,15,54,4.000000,-1,4
7,24,0,15,54,5.000000,-1,4
2,24,0,15,54,3.000000,-1,4
4,24,0,15,54,4.000000,-1,4
6,24,0,15,54,4.000000,-1,4
0,8,15,0,55,6.000000,-1,0
5,8,15,0,55,6.000000,-1,0
2,8,15,0,55,6.000000,-1,0
7,8,15,0,55,6.000000,-1,0
4,8,15,0,55,6.000000,-1,0
1,8,15,0,55,6.000000,-1,0
6,8,15,0,55,5.000000,-1,0
0,21,15,0,55,2.000000,-1,0
5,21,15,0,55,2.000000,-1,0
2,21,15,0,55,2.000000,-1,0
7,21,15,0,55,2.000000,-1,0
6,21,15,0,55,3.000000,-1,0
3,21,15,0,55,3.000000,-1,0
1,21,15,0,55,2.000000,-1,0
3,21,15,0,55,3.000000,-1,0
3,21,15,0,55,2.000000,-1,0
0,14,0,4,56,9.000000,-1,0
1,14,0,4,56,9.000000,-1,0
2,14,0,4,56,9.000000,-1,0
3,14,0,4,56,9.000000,-1,0
4,14,0,4,56,9.000000,-1,0
5,14,0,4,56,9.000000,-1,0
6,14,0,4,56,9.000000,-1,0
7,14,0,4,56,3.000000,-1,0
0,16,4,0,57,2.000000,-1,0
2,16,4,0,57,2.000000,-1,0
4,16,4,0,57,2.000000,-1,0
6,16,4,0,57,2.000000,-1,0
1,16,4,0,57,1.000000,-1,0
