# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
4,15,26,29,13,8.000000,-1,3
2,15,26,29,13,8.000000,-1,3
0,15,26,29,13,8.000000,-1,3
6,15,26,29,13,2.000000,-1,3
4,22,26,29,13,8.000000,-1,3
2,22,26,29,13,6.000000,-1,3
0,22,26,29,13,6.000000,-1,3
6,22,26,29,13,8.000000,-1,3
4,22,26,29,13,6.000000,-1,3
5,22,26,29,13,1.000000,-1,3
5,22,26,29,13,6.000000,-1,3
6,22,26,29,13,1.000000,-1,3
7,22,26,29,13,6.000000,-1,3
1,22,26,29,13,3.000000,-1,3
5,24,26,29,13,7.000000,-1,3
6,24,26,29,13,2.000000,-1,3
6,24,26,29,13,1.000000,-1,3
6,24,26,29,13,3.000000,-1,3
6,24,26,29,13,5.000000,-1,3
7,24,26,29,13,2.000000,-1,3
7,24,26,29,13,6.000000,-1,3
0,24,26,29,13,6.000000,-1,3
1,24,26,29,13,8.000000,-1,3
2,24,26,29,13,4.000000,-1,3
2,16,30,32,16,2.000000,-1,2
0,16,30,32,16,2.000000,-1,2
6,16,30,32,16,2.000000,-1,2
4,16,30,32,16,2.000000,-1,2
3,16,30,32,16,1.000000,-1,2
3,4,32,30,17,10.000000,-1,0
1,4,32,30,17,10.000000,-1,0
7,4,32,30,17,10.000000,-1,0
5,4,32,30,17,10.000000,-1,0
3,4,32,30,17,7.000000,-1,0
2,4,32,30,17,10.000000,-1,0
0,4,32,30,17,10.000000,-1,0
6,4,32,30,17,4.000000,-1,0
4,6,32,30,17,8.000000,-1,0
2,6,32,30,17,7.000000,-1,0
0,6,32,30,17,7.000000,-1,0
6,6,32,30,17,8.000000,-1,0
4,6,32,30,17,8.000000,-1,0
5,6,32,30,17,7.000000,-1,0
7,6,32,30,17,7.000000,-1,0
1,6,32,30,17,2.000000,-1,0
3,25,30,33,18,8.000000,-1,3
1,25,30,33,18,8.000000,-1,3
7,25,30,33,18,8.000000,-1,3
5,25,30,33,18,8.000000,-1,3
4,25,30,33,18,1.000000,-1,3
4,25,30,33,18,6.000000,-1,3
6,25,30,33,18,1.000000,-1,3
6,25,30,33,18,2.000000,-1,3
6,25,30,33,18,1.000000,-1,3
0,25,30,33,18,1.000000,-1,3
2,4,31,32,20,10.000000,-1,2
0,4,31,32,20,10.000000,-1,2
6,4,31,32,20,10.000000,-1,2
4,4,31,32,20,10.000000,-1,2
2,4,31,32,20,9.000000,-1,2
1,4,31,32,20,10.000000,-1,2
7,4,31,32,20,10.000000,-1,2
5,4,31,32,20,4.000000,-1,2
2,7,31,32,20,1.000000,-1,2
0,7,31,32,20,2.000000,-1,2
6,7,31,32,20,2.000000,-1,2
4,7,31,32,20,2.000000,-1,2
3,7,31,32,20,1.000000,-1,2
3,9,31,32,20,10.000000,-1,2
1,9,31,32,20,9.000000,-1,2
7,9,31,32,20,9.000000,-1,2
5,9,31,32,20,10.000000,-1,2
3,9,31,32,20,8.000000,-1,2
3,9,31,32,20,1.000000,-1,2
4,9,31,32,20,8.000000,-1,2
5,9,31,32,20,5.000000,-1,2
3,7,32,34,25,1.000000,-1,2
1,7,32,34,25,2.000000,-1,2
7,7,32,34,25,2.000000,-1,2
5,7,32,34,25,2.000000,-1,2
4,7,32,34,25,1.000000,-1,2
4,9,32,34,25,10.000000,-1,2
2,9,32,34,25,9.000000,-1,2
0,9,32,34,25,9.000000,-1,2
6,9,32,34,25,10.000000,-1,2
4,9,32,34,25,1.000000,-1,2
5,9,32,34,25,1.000000,-1,2
5,9,32,34,25,8.000000,-1,2
6,9,32,34,25,2.000000,-1,2
3,16,32,34,25,2.000000,-1,2
1,16,32,34,25,2.000000,-1,2
7,16,32,34,25,2.000000,-1,2
5,16,32,34,25,1.000000,-1,2
7,16,32,34,25,1.000000,-1,2
2,3,34,33,26,8.000000,-1,3
0,3,34,33,26,8.000000,-1,3
6,3,34,33,26,8.000000,-1,3
4,3,34,33,26,8.000000,-1,3
3,3,34,33,26,8.000000,-1,3
1,3,34,33,26,8.000000,-1,3
7,3,34,33,26,8.000000,-1,3
5,3,34,33,26,2.000000,-1,3
2,6,35,32,28,8.000000,-1,2
1,6,35,32,28,8.000000,-1,2
7,6,35,32,28,8.000000,-1,2
5,6,35,32,28,8.000000,-1,2
3,6,35,32,28,8.000000,-1,2
4,6,35,32,28,8.000000,-1,2
6,6,35,32,28,8.000000,-1,2
0,6,35,32,28,2.000000,-1,2
3,3,33,35,31,8.000000,-1,3
1,3,33,35,31,8.000000,-1,3
7,3,33,35,31,8.000000,-1,3
5,3,33,35,31,8.000000,-1,3
4,3,33,35,31,8.000000,-1,3
2,3,33,35,31,8.000000,-1,3
0,3,33,35,31,8.000000,-1,3
6,3,33,35,31,2.000000,-1,3
4,25,33,35,31,7.000000,-1,3
2,25,33,35,31,7.000000,-1,3
0,25,33,35,31,7.000000,-1,3
6,25,33,35,31,8.000000,-1,3
5,25,33,35,31,1.000000,-1,3
5,25,33,35,31,6.000000,-1,3
7,25,33,35,31,1.000000,-1,3
7,25,33,35,31,2.000000,-1,3
7,25,33,35,31,1.000000,-1,3
1,25,33,35,31,1.000000,-1,3
1,0,20,24,32,10.000000,-1,2
7,0,20,24,32,10.000000,-1,2
5,0,20,24,32,10.000000,-1,2
3,0,20,24,32,10.000000,-1,2
1,0,20,24,32,5.000000,-1,2
7,0,20,24,32,5.000000,-1,2
5,0,20,24,32,5.000000,-1,2
3,0,20,24,32,5.000000,-1,2
2,0,20,24,32,2.000000,-1,2
2,1,20,24,32,6.000000,-1,2
0,1,20,24,32,6.000000,-1,2
6,1,20,24,32,6.000000,-1,2
4,1,20,24,32,6.000000,-1,2
2,1,20,24,32,6.000000,-1,2
4,1,20,24,32,6.000000,-1,2
6,1,20,24,32,5.000000,-1,2
4,8,24,20,33,11.000000,-1,0
2,8,24,20,33,11.000000,-1,0
0,8,24,20,33,11.000000,-1,0
6,8,24,20,33,11.000000,-1,0
4,8,24,20,33,5.000000,-1,0
2,8,24,20,33,5.000000,-1,0
0,8,24,20,33,5.000000,-1,0
6,8,24,20,33,5.000000,-1,0
5,8,24,20,33,11.000000,-1,0
3,8,24,20,33,7.000000,-1,0
4,17,24,20,33,11.000000,-1,0
2,17,24,20,33,11.000000,-1,0
0,17,24,20,33,11.000000,-1,0
6,17,24,20,33,11.000000,-1,0
4,17,24,20,33,8.000000,-1,0
3,17,24,20,33,11.000000,-1,0
1,17,24,20,33,11.000000,-1,0
7,17,24,20,33,8.000000,-1,0
4,18,24,20,33,11.000000,-1,0
2,18,24,20,33,11.000000,-1,0
0,18,24,20,33,11.000000,-1,0
6,18,24,20,33,11.000000,-1,0
5,18,24,20,33,6.000000,-1,0
3,18,24,20,33,11.000000,-1,0
1,18,24,20,33,11.000000,-1,0
7,18,24,20,33,9.000000,-1,0
5,21,24,20,33,4.000000,-1,0
3,21,24,20,33,6.000000,-1,0
1,21,24,20,33,6.000000,-1,0
7,21,24,20,33,6.000000,-1,0
7,21,24,20,33,6.000000,-1,0
7,21,24,20,33,4.000000,-1,0
1,21,24,20,33,6.000000,-1,0
1,21,24,20,33,2.000000,-1,0
5,27,24,20,33,11.000000,-1,0
3,27,24,20,33,9.000000,-1,0
1,27,24,20,33,9.000000,-1,0
7,27,24,20,33,11.000000,-1,0
5,27,24,20,33,7.000000,-1,0
6,27,24,20,33,8.000000,-1,0
7,27,24,20,33,2.000000,-1,0
0,27,24,20,33,8.000000,-1,0
2,27,24,20,33,7.000000,-1,0
2,14,20,30,34,9.000000,-1,3
6,14,20,30,34,9.000000,-1,3
3,14,20,30,34,7.000000,-1,3
0,14,20,30,34,9.000000,-1,3
4,14,20,30,34,9.000000,-1,3
5,14,20,30,34,9.000000,-1,3
7,14,20,30,34,9.000000,-1,3
1,14,20,30,34,5.000000,-1,3
1,2,21,24,36,6.000000,-1,2
7,2,21,24,36,6.000000,-1,2
5,2,21,24,36,6.000000,-1,2
3,2,21,24,36,6.000000,-1,2
1,2,21,24,36,6.000000,-1,2
7,2,21,24,36,6.000000,-1,2
5,2,21,24,36,5.000000,-1,2
1,11,21,24,36,6.000000,-1,2
7,11,21,24,36,6.000000,-1,2
5,11,21,24,36,6.000000,-1,2
3,11,21,24,36,6.000000,-1,2
2,11,21,24,36,6.000000,-1,2
0,11,21,24,36,6.000000,-1,2
6,11,21,24,36,5.000000,-1,2
1,23,21,24,36,2.000000,-1,2
7,23,21,24,36,2.000000,-1,2
5,23,21,24,36,3.000000,-1,2
3,23,21,24,36,8.000000,-1,2
2,23,21,24,36,10.000000,-1,2
4,23,21,24,36,10.000000,-1,2
4,23,21,24,36,1.000000,-1,2
6,23,21,24,36,10.000000,-1,2
6,23,21,24,36,1.000000,-1,2
0,23,21,24,36,7.000000,-1,2
1,16,21,30,38,2.000000,-1,3
7,16,21,30,38,2.000000,-1,3
5,16,21,30,38,2.000000,-1,3
3,16,21,30,38,2.000000,-1,3
1,16,21,30,38,1.000000,-1,3
2,25,21,30,38,8.000000,-1,3
0,25,21,30,38,8.000000,-1,3
6,25,21,30,38,8.000000,-1,3
4,25,21,30,38,8.000000,-1,3
2,25,21,30,38,1.000000,-1,3
